Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
14104,155,5,771.58,3,4,3,343,10,Loyal Customers
14105,239,5,5988.83,2,4,5,245,11,At Risk
14106,737,1,214.8,1,1,1,111,3,Lost
14107,52,11,4877.3,4,5,5,455,14,Champions
14108,31,4,1044.96,4,3,3,433,10,Loyal Customers
14109,73,1,144.2,3,1,1,311,5,Promising
14110,4,33,12987.95,5,5,5,555,15,Champions
14111,14,4,692.85,5,3,3,533,11,Loyal Customers
14112,23,13,5834.59,4,5,5,455,14,Champions
14113,4,16,7092.61,5,5,5,555,15,Champions
14114,274,7,1364.09,2,4,4,244,10,At Risk
14115,502,2,622.67,1,2,3,123,6,Hibernating
14116,20,5,1382.74,4,4,4,444,12,Champions
14117,144,1,90.0,3,1,1,311,5,Promising
14118,429,1,458.45,1,1,2,112,4,Lost
14119,376,2,183.37,2,2,1,221,5,Lost
14121,4,4,2780.15,5,3,4,534,12,Loyal Customers
14122,406,3,362.42,2,3,2,232,7,Hibernating
14123,733,1,436.18,1,1,2,112,4,Lost
14124,84,1,419.58,3,1,2,312,6,Promising
14125,11,3,2740.43,5,3,4,534,12,Loyal Customers
14126,8,4,1172.46,5,3,3,533,11,Loyal Customers
14127,123,6,1900.08,3,4,4,344,11,Loyal Customers
14128,61,3,924.21,3,3,3,333,9,Loyal Customers
14129,2,9,2591.34,5,5,4,554,14,Champions
14130,319,4,1882.67,2,3,4,234,9,At Risk
14131,649,1,187.87,1,1,1,111,3,Lost
14132,2,11,3586.03,5,5,5,555,15,Champions
14133,130,4,911.14,3,3,3,333,9,Loyal Customers
14134,383,15,11123.35,2,5,5,255,12,At Risk
14135,2,24,9643.92,5,5,5,555,15,Champions
14136,401,5,1570.81,2,4,4,244,10,At Risk
14137,696,1,332.7,1,1,2,112,4,Lost
14138,2,2,982.38,5,2,3,523,10,New Customers
14139,46,4,1086.8,4,3,3,433,10,Loyal Customers
14140,4,2,935.05,5,2,3,523,10,New Customers
14141,3,4,915.13,5,3,3,533,11,Loyal Customers
14142,373,2,983.15,2,2,3,223,7,Hibernating
14143,134,1,115.8,3,1,1,311,5,Promising
14144,486,1,30.6,1,1,1,111,3,Lost
14145,47,7,7600.05,4,4,5,445,13,Champions
14146,9,12,9450.3,5,5,5,555,15,Champions
14147,78,9,2590.2,3,5,4,354,12,Loyal Customers
14148,234,2,466.29,2,2,2,222,6,Lost
14149,221,1,446.62,2,1,2,212,5,Lost
14150,36,2,658.64,4,2,3,423,9,New Customers
14151,673,2,679.45,1,2,3,123,6,Hibernating
14152,75,7,1997.34,3,4,4,344,11,Loyal Customers
14153,483,1,233.4,1,1,1,111,3,Lost
14154,239,8,6460.7,2,4,5,245,11,At Risk
14155,266,1,118.75,2,1,1,211,4,Lost
14156,10,156,313946.37,5,5,5,555,15,Champions
14157,20,5,1002.78,4,4,3,443,11,Loyal Customers
14158,40,1,507.66,4,1,2,412,7,New Customers
14159,20,20,7938.01,4,5,5,455,14,Champions
14160,610,7,8421.47,1,4,5,145,10,At Risk
14161,216,7,3318.88,2,4,5,245,11,At Risk
14162,174,2,289.36,3,2,1,321,6,Promising
14163,87,5,2594.62,3,4,4,344,11,Loyal Customers
14164,71,2,1631.77,3,2,4,324,9,Potential Loyalists
14165,276,1,122.54,2,1,1,211,4,Lost
14166,505,2,256.85,1,2,1,121,4,Lost
14167,39,8,1296.49,4,4,4,444,12,Champions
14168,421,2,370.45,1,2,2,122,5,Lost
14169,431,2,624.43,1,2,3,123,6,Hibernating
14170,375,3,597.33,2,3,2,232,7,Hibernating
14171,98,2,498.79,3,2,2,322,7,Potential Loyalists
14172,605,3,402.72,1,3,2,132,6,Hibernating
14173,11,6,586.0,5,4,2,542,11,Potential Loyalists
14174,33,1,134.46,4,1,1,411,6,New Customers
14175,60,8,7678.88,3,4,5,345,12,Loyal Customers
14176,297,5,916.01,2,4,3,243,9,At Risk
14177,86,13,2229.34,3,5,4,354,12,Loyal Customers
14178,9,7,1620.93,5,4,4,544,13,Champions
14179,41,2,719.78,4,2,3,423,9,New Customers
14180,11,33,6319.25,5,5,5,555,15,Champions
14181,411,2,310.55,1,2,2,122,5,Lost
14182,444,4,678.77,1,3,3,133,7,At Risk
14183,411,2,286.29,1,2,1,121,4,Lost
14184,67,1,452.89,3,1,2,312,6,Promising
14185,331,1,197.65,2,1,1,211,4,Lost
14186,427,5,1550.63,1,4,4,144,9,At Risk
14187,474,1,123.5,1,1,1,111,3,Lost
14188,31,6,2054.36,4,4,4,444,12,Champions
14189,2,16,5814.39,5,5,5,555,15,Champions
14190,666,1,79.9,1,1,1,111,3,Lost
14191,2,15,4817.66,5,5,5,555,15,Champions
14192,388,1,293.74,2,1,2,212,5,Lost
14193,68,3,1210.19,3,3,3,333,9,Loyal Customers
14194,5,36,18670.59,5,5,5,555,15,Champions
14195,202,6,2615.6,2,4,4,244,10,At Risk
14196,107,1,335.52,3,1,2,312,6,Promising
14197,411,1,390.05,1,1,2,112,4,Lost
14198,18,9,1569.73,5,5,4,554,14,Champions
14199,218,4,1091.7,2,3,3,233,8,At Risk
14200,617,1,379.2,1,1,2,112,4,Lost
14201,60,10,1193.54,3,5,3,353,11,Loyal Customers
14202,381,3,847.76,2,3,3,233,8,At Risk
14203,397,1,339.34,2,1,2,212,5,Lost
14204,2,4,1062.96,5,3,3,533,11,Loyal Customers
14205,17,9,2414.2,5,5,4,554,14,Champions
14206,239,3,1185.01,2,3,3,233,8,At Risk
14207,688,1,157.8,1,1,1,111,3,Lost
14208,95,2,567.05,3,2,2,322,7,Potential Loyalists
14209,11,15,4993.27,5,5,5,555,15,Champions
14210,106,16,5861.52,3,5,5,355,13,Loyal Customers
14211,53,18,4402.29,4,5,5,455,14,Champions
14212,90,2,2190.14,3,2,4,324,9,Potential Loyalists
14213,405,1,1192.2,2,1,3,213,6,Hibernating
14214,31,5,1004.38,4,4,3,443,11,Loyal Customers
14215,12,9,3416.33,5,5,5,555,15,Champions
14216,3,5,2150.04,5,4,4,544,13,Champions
14217,2,23,3416.89,5,5,5,555,15,Champions
14218,43,1,169.48,4,1,1,411,6,New Customers
14219,4,3,633.83,5,3,3,533,11,Loyal Customers
14220,247,4,1515.0,2,3,4,234,9,At Risk
14221,42,17,6517.49,4,5,5,455,14,Champions
14222,177,1,683.17,3,1,3,313,7,Promising
14223,92,3,991.13,3,3,3,333,9,Loyal Customers
14224,110,9,1897.9,3,5,4,354,12,Loyal Customers
14225,435,4,2037.02,1,3,4,134,8,At Risk
14226,29,6,3002.53,4,4,5,445,13,Champions
14227,26,15,6368.71,4,5,5,455,14,Champions
14228,438,3,745.5,1,3,3,133,7,At Risk
14229,52,7,2594.04,4,4,4,444,12,Champions
14230,436,3,979.8,1,3,3,133,7,At Risk
14231,184,4,1235.62,3,3,3,333,9,Loyal Customers
14232,43,5,2048.07,4,4,4,444,12,Champions
14233,49,7,2904.27,4,4,4,444,12,Champions
14234,22,4,775.46,4,3,3,433,10,Loyal Customers
14235,75,9,4717.99,3,5,5,355,13,Loyal Customers
14236,81,5,1744.64,3,4,4,344,11,Loyal Customers
14237,373,2,632.14,2,2,3,223,7,Hibernating
14238,326,3,434.23,2,3,2,232,7,Hibernating
14239,43,21,4263.17,4,5,5,455,14,Champions
14240,30,3,1247.49,4,3,3,433,10,Loyal Customers
14241,184,2,333.7,3,2,2,322,7,Potential Loyalists
14242,235,2,280.55,2,2,1,221,5,Lost
14243,9,17,7431.05,5,5,5,555,15,Champions
14244,661,1,366.42,1,1,2,112,4,Lost
14245,220,2,1693.45,2,2,4,224,8,Hibernating
14246,111,3,1474.06,3,3,4,334,10,Loyal Customers
14247,278,5,772.66,2,4,3,243,9,At Risk
14248,318,3,1032.95,2,3,3,233,8,At Risk
14249,411,12,5625.46,1,5,5,155,11,At Risk
14250,7,3,1904.05,5,3,4,534,12,Loyal Customers
14251,2,5,2879.7,5,4,4,544,13,Champions
14252,381,1,350.99,2,1,2,212,5,Lost
14253,493,2,363.4,1,2,2,122,5,Lost
14254,433,1,601.03,1,1,2,112,4,Lost
14255,546,1,1000.63,1,1,3,113,5,Hibernating
14256,260,5,2473.99,2,4,4,244,10,At Risk
14257,64,9,5954.45,3,5,5,355,13,Loyal Customers
14258,9,25,32051.34,5,5,5,555,15,Champions
14259,142,1,120.0,3,1,1,311,5,Promising
14260,471,3,824.28,1,3,3,133,7,At Risk
14261,51,2,1163.45,4,2,3,423,9,New Customers
14262,8,8,2618.23,5,4,4,544,13,Champions
14263,423,1,322.93,1,1,2,112,4,Lost
14264,155,6,1517.36,3,4,4,344,11,Loyal Customers
14265,109,4,1373.35,3,3,4,334,10,Loyal Customers
14266,428,1,40.56,1,1,1,111,3,Lost
14267,163,3,1516.24,3,3,4,334,10,Loyal Customers
14268,471,1,354.85,1,1,2,112,4,Lost
14269,439,1,295.73,1,1,2,112,4,Lost
14270,332,1,492.65,2,1,2,212,5,Lost
14271,226,2,219.13,2,2,1,221,5,Lost
14272,74,4,920.81,3,3,3,333,9,Loyal Customers
14273,51,4,559.97,4,3,2,432,9,Potential Loyalists
14274,686,1,256.6,1,1,1,111,3,Lost
14275,396,6,1189.38,2,4,3,243,9,At Risk
14276,99,7,2102.68,3,4,4,344,11,Loyal Customers
14277,15,9,17225.81,5,5,5,555,15,Champions
14278,410,1,205.83,2,1,1,211,4,Lost
14279,521,2,191.86,1,2,1,121,4,Lost
14280,197,1,134.04,2,1,1,211,4,Lost
14281,408,1,245.15,2,1,1,211,4,Lost
14282,3,25,7849.66,5,5,5,555,15,Champions
14283,463,4,628.44,1,3,3,133,7,At Risk
14284,31,3,1299.65,4,3,4,434,11,Loyal Customers
14285,21,8,3284.42,4,4,5,445,13,Champions
14286,24,7,8479.76,4,4,5,445,13,Champions
14287,8,3,176.63,5,3,1,531,9,Hibernating
14288,213,1,426.6,2,1,2,212,5,Lost
14289,9,6,911.26,5,4,3,543,12,Loyal Customers
14290,11,8,4516.56,5,4,5,545,14,Champions
14291,2,23,7904.1,5,5,5,555,15,Champions
14292,8,16,9226.25,5,5,5,555,15,Champions
14293,3,9,3267.93,5,5,5,555,15,Champions
14294,407,1,375.34,2,1,2,212,5,Lost
14295,40,5,2362.91,4,4,4,444,12,Champions
14296,421,2,456.4,1,2,2,122,5,Lost
14297,18,4,1305.33,5,3,4,534,12,Loyal Customers
14298,8,82,91194.49,5,5,5,555,15,Champions
14299,8,27,14499.49,5,5,5,555,15,Champions
14300,19,1,43.2,5,1,1,511,7,New Customers
14301,117,4,1992.18,3,3,4,334,10,Loyal Customers
14302,431,3,742.9,1,3,3,133,7,At Risk
14303,407,2,277.94,2,2,1,221,5,Lost
14304,223,3,1725.01,2,3,4,234,9,At Risk
14305,71,3,1858.96,3,3,4,334,10,Loyal Customers
14306,51,6,3151.4,4,4,5,445,13,Champions
14307,89,10,5071.03,3,5,5,355,13,Loyal Customers
14308,549,2,1147.02,1,2,3,123,6,Hibernating
14309,8,11,3780.81,5,5,5,555,15,Champions
14310,433,1,492.1,1,1,2,112,4,Lost
14311,243,2,516.45,2,2,2,222,6,Lost
14312,47,11,3090.29,4,5,5,455,14,Champions
14314,107,2,229.8,3,2,1,321,6,Promising
14315,45,8,3197.82,4,4,5,445,13,Champions
14316,422,5,1370.34,1,4,4,144,9,At Risk
14317,65,1,508.58,3,1,2,312,6,Promising
14318,460,1,158.02,1,1,1,111,3,Lost
14319,424,1,494.85,1,1,2,112,4,Lost
14320,207,5,1346.75,2,4,4,244,10,At Risk
14321,11,7,2218.06,5,4,4,544,13,Champions
14322,429,4,474.1,1,3,2,132,6,Hibernating
14323,115,2,605.06,3,2,2,322,7,Potential Loyalists
14324,410,2,701.61,2,2,3,223,7,Hibernating
14325,570,1,245.48,1,1,1,111,3,Lost
14326,242,3,940.98,2,3,3,233,8,At Risk
14327,163,6,1894.93,3,4,4,344,11,Loyal Customers
14328,438,1,445.05,1,1,2,112,4,Lost
14329,17,15,9927.22,5,5,5,555,15,Champions
14330,624,1,200.63,1,1,1,111,3,Lost
14331,124,2,462.66,3,2,2,322,7,Potential Loyalists
14332,23,5,1943.51,4,4,4,444,12,Champions
14333,68,1,415.2,3,1,2,312,6,Promising
14334,17,12,4318.48,5,5,5,555,15,Champions
14335,16,2,468.26,5,2,2,522,9,New Customers
14336,17,4,1614.91,5,3,4,534,12,Loyal Customers
14338,161,3,928.1,3,3,3,333,9,Loyal Customers
14339,243,2,620.27,2,2,3,223,7,Hibernating
14340,219,1,134.7,2,1,1,211,4,Lost
14341,45,18,4467.32,4,5,5,455,14,Champions
14342,21,6,918.44,4,4,3,443,11,Loyal Customers
14343,421,4,1088.91,1,3,3,133,7,At Risk
14344,127,20,3333.7,3,5,5,355,13,Loyal Customers
14345,39,1,108.98,4,1,1,411,6,New Customers
14346,121,5,2315.75,3,4,4,344,11,Loyal Customers
14347,737,1,82.6,1,1,1,111,3,Lost
14348,260,1,409.57,2,1,2,212,5,Lost
14349,10,1,133.5,5,1,1,511,7,New Customers
14350,274,3,972.03,2,3,3,233,8,At Risk
14351,165,1,51.0,3,1,1,311,5,Promising
14352,157,4,1078.96,3,3,3,333,9,Loyal Customers
14353,215,3,376.5,2,3,2,232,7,Hibernating
14354,6,2,163.62,5,2,1,521,8,New Customers
14355,366,3,1014.45,2,3,3,233,8,At Risk
14356,80,2,701.23,3,2,3,323,8,Potential Loyalists
14357,43,1,225.77,4,1,1,411,6,New Customers
14358,389,2,400.06,2,2,2,222,6,Lost
14359,19,3,912.18,5,3,3,533,11,Loyal Customers
14360,32,4,2128.23,4,3,4,434,11,Loyal Customers
14361,579,1,214.71,1,1,1,111,3,Lost
14362,22,1,161.2,4,1,1,411,6,New Customers
14363,402,2,227.47,2,2,1,221,5,Lost
14364,109,8,3717.35,3,4,5,345,12,Loyal Customers
14365,395,2,634.68,2,2,3,223,7,Hibernating
14366,525,1,136.0,1,1,1,111,3,Lost
14367,8,16,9261.52,5,5,5,555,15,Champions
14368,320,1,155.0,2,1,1,211,4,Lost
14369,642,2,469.13,1,2,2,122,5,Lost
14370,451,6,1175.78,1,4,3,143,8,At Risk
14371,295,1,100.5,2,1,1,211,4,Lost
14372,443,2,860.08,1,2,3,123,6,Hibernating
14373,358,1,76.55,2,1,1,211,4,Lost
14374,541,1,108.0,1,1,1,111,3,Lost
14375,185,3,1132.99,3,3,3,333,9,Loyal Customers
14376,683,1,215.46,1,1,1,111,3,Lost
14377,191,2,617.05,2,2,2,222,6,Lost
14378,622,1,131.25,1,1,1,111,3,Lost
14379,44,4,1268.91,4,3,4,434,11,Loyal Customers
14380,682,1,48.96,1,1,1,111,3,Lost
14381,52,2,631.34,4,2,3,423,9,New Customers
14382,26,2,1246.8,4,2,3,423,9,New Customers
14383,38,3,1247.69,4,3,3,433,10,Loyal Customers
14384,501,1,58.5,1,1,1,111,3,Lost
14385,9,3,202.11,5,3,1,531,9,Hibernating
14386,297,1,142.4,2,1,1,211,4,Lost
14387,33,3,1770.56,4,3,4,434,11,Loyal Customers
14388,10,16,6701.0,5,5,5,555,15,Champions
14389,65,5,1898.01,3,4,4,344,11,Loyal Customers
14390,10,13,6399.83,5,5,5,555,15,Champions
14391,577,1,135.6,1,1,1,111,3,Lost
14392,432,1,266.4,1,1,1,111,3,Lost
14393,218,1,67.95,2,1,1,211,4,Lost
14394,565,1,93.8,1,1,1,111,3,Lost
14395,2,20,8208.01,5,5,5,555,15,Champions
14396,65,7,2121.93,3,4,4,344,11,Loyal Customers
14397,3,19,2612.96,5,5,4,554,14,Champions
14398,401,2,707.79,2,2,3,223,7,Hibernating
14399,394,8,2113.16,2,4,4,244,10,At Risk
14400,149,3,1732.47,3,3,4,334,10,Loyal Customers
14401,4,22,6795.9,5,5,5,555,15,Champions
14402,652,1,285.6,1,1,1,111,3,Lost
14403,130,6,1880.51,3,4,4,344,11,Loyal Customers
14404,34,13,2899.11,4,5,4,454,13,Champions
14405,387,1,195.0,2,1,1,211,4,Lost
14406,119,1,156.75,3,1,1,311,5,Promising
14407,107,6,2157.73,3,4,4,344,11,Loyal Customers
14408,11,11,4109.77,5,5,5,555,15,Champions
14409,71,9,3756.09,3,5,5,355,13,Loyal Customers
14410,92,11,2651.14,3,5,4,354,12,Loyal Customers
14411,311,1,1063.0,2,1,3,213,6,Hibernating
14412,43,3,1426.19,4,3,4,434,11,Loyal Customers
14413,362,4,770.37,2,3,3,233,8,At Risk
14414,92,8,2399.33,3,4,4,344,11,Loyal Customers
14415,1,23,12091.6,5,5,5,555,15,Champions
14416,22,2,490.22,4,2,2,422,8,New Customers
14417,388,1,604.2,2,1,2,212,5,Lost
14418,4,3,1937.25,5,3,4,534,12,Loyal Customers
14419,11,7,1260.91,5,4,4,544,13,Champions
14420,99,4,1639.17,3,3,4,334,10,Loyal Customers
14421,57,6,2469.37,4,4,4,444,12,Champions
14422,1,19,10271.52,5,5,5,555,15,Champions
14423,218,3,916.61,2,3,3,233,8,At Risk
14424,18,1,322.08,5,1,2,512,8,New Customers
14425,435,3,661.39,1,3,3,133,7,At Risk
14426,24,17,11727.94,4,5,5,455,14,Champions
14427,50,4,1263.52,4,3,4,434,11,Loyal Customers
14428,7,5,1244.83,5,4,3,543,12,Loyal Customers
14429,404,1,516.28,2,1,2,212,5,Lost
14430,512,3,1220.9,1,3,3,133,7,At Risk
14431,303,4,2614.2,2,3,4,234,9,At Risk
14432,10,6,2255.51,5,4,4,544,13,Champions
14433,466,1,289.6,1,1,1,111,3,Lost
14434,22,6,1372.8,4,4,4,444,12,Champions
14435,502,1,90.42,1,1,1,111,3,Lost
14436,99,2,271.7,3,2,1,321,6,Promising
14437,366,5,958.84,2,4,3,243,9,At Risk
14438,306,1,131.9,2,1,1,211,4,Lost
14439,320,5,9443.04,2,4,5,245,11,At Risk
14440,8,13,6638.73,5,5,5,555,15,Champions
14441,1,11,4611.69,5,5,5,555,15,Champions
14442,205,7,5367.02,2,4,5,245,11,At Risk
14443,54,5,2386.47,4,4,4,444,12,Champions
14444,456,1,132.04,1,1,1,111,3,Lost
14445,456,1,221.65,1,1,1,111,3,Lost
14446,1,5,1241.31,5,4,3,543,12,Loyal Customers
14447,19,6,1711.73,5,4,4,544,13,Champions
14448,9,2,375.35,5,2,2,522,9,New Customers
14449,19,8,2482.8,5,4,4,544,13,Champions
14450,181,7,1128.44,3,4,3,343,10,Loyal Customers
14451,60,12,3308.77,3,5,5,355,13,Loyal Customers
14452,11,4,665.59,5,3,3,533,11,Loyal Customers
14453,190,1,119.93,2,1,1,211,4,Lost
14454,376,5,977.3,2,4,3,243,9,At Risk
14455,432,4,628.21,1,3,3,133,7,At Risk
14456,5,9,3062.4,5,5,5,555,15,Champions
14457,311,1,113.64,2,1,1,211,4,Lost
14458,381,1,237.42,2,1,1,211,4,Lost
14459,155,2,5375.74,3,2,5,325,10,Potential Loyalists
14460,110,9,1093.5,3,5,3,353,11,Loyal Customers
14461,148,13,6713.5,3,5,5,355,13,Loyal Customers
14462,66,12,2270.01,3,5,4,354,12,Loyal Customers
14463,98,4,786.57,3,3,3,333,9,Loyal Customers
14464,568,2,111.0,1,2,1,121,4,Lost
14465,247,11,3946.03,2,5,5,255,12,At Risk
14466,29,13,4646.9,4,5,5,455,14,Champions
14467,18,12,2220.99,5,5,4,554,14,Champions
14468,734,1,204.24,1,1,1,111,3,Lost
14469,416,4,2112.21,1,3,4,134,8,At Risk
14470,12,3,712.04,5,3,3,533,11,Loyal Customers
14471,591,2,400.95,1,2,2,122,5,Lost
14472,104,9,2228.22,3,5,4,354,12,Loyal Customers
14473,74,2,234.34,3,2,1,321,6,Promising
14474,46,2,1278.08,4,2,4,424,10,New Customers
14475,72,4,1151.15,3,3,3,333,9,Loyal Customers
14476,257,1,215.7,2,1,1,211,4,Lost
14477,20,7,1969.6,4,4,4,444,12,Champions
14478,382,4,1276.66,2,3,4,234,9,At Risk
14479,254,4,1299.11,2,3,4,234,9,At Risk
14480,11,4,1299.52,5,3,4,534,12,Loyal Customers
14481,165,5,2311.49,3,4,4,344,11,Loyal Customers
14482,18,12,4357.91,5,5,5,555,15,Champions
14483,282,2,257.1,2,2,1,221,5,Lost
14484,50,4,1070.98,4,3,3,433,10,Loyal Customers
14485,39,1,165.75,4,1,1,411,6,New Customers
14486,512,2,175.5,1,2,1,121,4,Lost
14487,27,7,1453.61,4,4,4,444,12,Champions
14488,68,1,1064.28,3,1,3,313,7,Promising
14489,207,4,1574.93,2,3,4,234,9,At Risk
14490,406,2,1273.47,2,2,4,224,8,Hibernating
14491,175,2,468.13,3,2,2,322,7,Potential Loyalists
14492,430,7,1921.91,1,4,4,144,9,At Risk
14493,7,10,5130.15,5,5,5,555,15,Champions
14494,26,3,401.46,4,3,2,432,9,Potential Loyalists
14495,51,3,174.8,4,3,1,431,8,Hibernating
14496,312,7,2668.23,2,4,4,244,10,At Risk
14497,309,2,697.06,2,2,3,223,7,Hibernating
14498,43,10,3911.27,4,5,5,455,14,Champions
14499,26,7,2138.97,4,4,4,444,12,Champions
14500,88,3,356.85,3,3,2,332,8,Potential Loyalists
14501,184,2,251.21,3,2,1,321,6,Promising
14502,20,11,2470.67,4,5,4,454,13,Champions
14503,3,6,3543.26,5,4,5,545,14,Champions
14504,47,4,673.26,4,3,3,433,10,Loyal Customers
14505,17,19,12001.84,5,5,5,555,15,Champions
14506,17,7,3290.67,5,4,5,545,14,Champions
14507,24,11,3284.43,4,5,5,455,14,Champions
14508,22,5,874.94,4,4,3,443,11,Loyal Customers
14509,534,1,110.95,1,1,1,111,3,Lost
14510,376,3,1007.28,2,3,3,233,8,At Risk
14511,11,5,1314.81,5,4,4,544,13,Champions
14512,188,7,1223.47,3,4,3,343,10,Loyal Customers
14513,101,6,788.01,3,4,3,343,10,Loyal Customers
14514,61,9,4598.98,3,5,5,355,13,Loyal Customers
14515,18,12,3749.26,5,5,5,555,15,Champions
14516,516,1,163.92,1,1,1,111,3,Lost
14517,33,2,330.45,4,2,2,422,8,New Customers
14518,64,1,174.37,3,1,1,311,5,Promising
14519,684,2,206.09,1,2,1,121,4,Lost
14520,2,2,270.6,5,2,1,521,8,New Customers
14521,491,1,199.45,1,1,1,111,3,Lost
14522,24,8,1758.62,4,4,4,444,12,Champions
14523,108,1,241.09,3,1,1,311,5,Promising
14524,32,13,2933.71,4,5,4,454,13,Champions
14525,20,17,8240.64,4,5,5,455,14,Champions
14526,389,1,262.4,2,1,1,211,4,Lost
14527,3,122,27792.3,5,5,5,555,15,Champions
14528,37,1,364.22,4,1,2,412,7,New Customers
14529,60,3,620.04,3,3,3,333,9,Loyal Customers
14530,26,16,6197.4,4,5,5,455,14,Champions
14531,480,1,376.34,1,1,2,112,4,Lost
14532,236,11,3859.18,2,5,5,255,12,At Risk
14533,25,11,3466.37,4,5,5,455,14,Champions
14534,3,26,6271.11,5,5,5,555,15,Champions
14535,60,9,6030.73,3,5,5,355,13,Loyal Customers
14536,260,1,171.8,2,1,1,211,4,Lost
14537,58,2,641.4,4,2,3,423,9,New Customers
14538,65,5,1370.84,3,4,4,344,11,Loyal Customers
14539,16,2,537.48,5,2,2,522,9,New Customers
14540,10,11,3795.34,5,5,5,555,15,Champions
14541,59,14,2499.68,4,5,4,454,13,Champions
14542,186,1,103.25,3,1,1,311,5,Promising
14543,29,39,14906.77,4,5,5,455,14,Champions
14544,24,3,2982.43,4,3,5,435,12,Loyal Customers
14545,674,1,349.25,1,1,2,112,4,Lost
14546,5,11,5197.9,5,5,5,555,15,Champions
14547,4,8,4007.54,5,4,5,545,14,Champions
14548,151,9,2627.49,3,5,4,354,12,Loyal Customers
14549,311,4,916.55,2,3,3,233,8,At Risk
14550,11,4,1353.31,5,3,4,534,12,Loyal Customers
14551,18,7,880.04,5,4,3,543,12,Loyal Customers
14552,152,3,511.28,3,3,2,332,8,Potential Loyalists
14553,19,9,1841.54,5,5,4,554,14,Champions
14554,10,4,2381.04,5,3,4,534,12,Loyal Customers
14555,57,6,2315.63,4,4,4,444,12,Champions
14556,596,3,835.34,1,3,3,133,7,At Risk
14557,85,1,788.38,3,1,3,313,7,Promising
14558,654,3,655.5,1,3,3,133,7,At Risk
14559,390,1,75.6,2,1,1,211,4,Lost
14560,7,44,6114.03,5,5,5,555,15,Champions
14561,76,3,1080.76,3,3,3,333,9,Loyal Customers
14562,4,26,6729.4,5,5,5,555,15,Champions
14563,510,2,679.44,1,2,3,123,6,Hibernating
14564,435,2,2605.62,1,2,4,124,7,Hibernating
14565,96,5,3859.22,3,4,5,345,12,Loyal Customers
14566,111,4,4092.0,3,3,5,335,11,Loyal Customers
14567,57,2,1530.36,4,2,4,424,10,New Customers
14568,435,1,919.7,1,1,3,113,5,Hibernating
14569,1,4,598.98,5,3,2,532,10,Potential Loyalists
14570,281,3,613.75,2,3,2,232,7,Hibernating
14571,425,1,161.65,1,1,1,111,3,Lost
14572,3,11,5615.18,5,5,5,555,15,Champions
14573,180,13,2621.42,3,5,4,354,12,Loyal Customers
14574,733,1,143.7,1,1,1,111,3,Lost
14575,488,1,460.71,1,1,2,112,4,Lost
14576,372,1,70.8,2,1,1,211,4,Lost
14577,13,7,1374.25,5,4,4,544,13,Champions
14578,3,1,168.63,5,1,1,511,7,New Customers
14579,432,1,105.56,1,1,1,111,3,Lost
14580,518,1,14.85,1,1,1,111,3,Lost
14581,17,2,433.8,5,2,2,522,9,New Customers
14582,41,1,114.11,4,1,1,411,6,New Customers
14583,6,8,1781.03,5,4,4,544,13,Champions
14584,169,8,1747.91,3,4,4,344,11,Loyal Customers
14585,50,5,1143.27,4,4,3,443,11,Loyal Customers
14586,277,1,237.36,2,1,1,211,4,Lost
14587,19,9,1601.14,5,5,4,554,14,Champions
14588,578,1,135.39,1,1,1,111,3,Lost
14589,372,1,79.5,2,1,1,211,4,Lost
14590,425,20,3006.62,1,5,5,155,11,At Risk
14591,15,4,1447.14,5,3,4,534,12,Loyal Customers
14592,35,3,570.46,4,3,2,432,9,Potential Loyalists
14593,22,12,3712.01,4,5,5,455,14,Champions
14594,7,2,634.83,5,2,3,523,10,New Customers
14595,20,8,2164.45,4,4,4,444,12,Champions
14596,627,1,229.47,1,1,1,111,3,Lost
14597,11,6,2201.54,5,4,4,544,13,Champions
14598,44,2,384.04,4,2,2,422,8,New Customers
14599,390,2,474.54,2,2,2,222,6,Lost
14600,306,2,865.17,2,2,3,223,7,Hibernating
14601,11,1,213.96,5,1,1,511,7,New Customers
14602,656,1,205.36,1,1,1,111,3,Lost
14603,275,1,660.0,2,1,3,213,6,Hibernating
14604,633,1,143.86,1,1,1,111,3,Lost
14605,374,4,937.16,2,3,3,233,8,At Risk
14606,1,192,30861.06,5,5,5,555,15,Champions
14607,16,22,24137.63,5,5,5,555,15,Champions
14608,4,11,3352.94,5,5,5,555,15,Champions
14609,72,10,1486.2,3,5,4,354,12,Loyal Customers
14610,396,2,24.35,2,2,1,221,5,Lost
14611,444,2,604.33,1,2,2,122,5,Lost
14612,415,1,877.7,1,1,3,113,5,Hibernating
14613,680,1,76.32,1,1,1,111,3,Lost
14614,386,1,295.13,2,1,2,212,5,Lost
14615,394,5,951.76,2,4,3,243,9,At Risk
14616,243,5,527.78,2,4,2,242,8,Hibernating
14617,403,2,190.47,2,2,1,221,5,Lost
14618,9,7,1342.32,5,4,4,544,13,Champions
14619,246,2,1291.24,2,2,4,224,8,Hibernating
14620,206,2,412.78,2,2,2,222,6,Lost
14621,1,9,3000.57,5,5,5,555,15,Champions
14622,185,1,320.58,3,1,2,312,6,Promising
14623,32,10,2059.58,4,5,4,454,13,Champions
14624,57,6,814.07,4,4,3,443,11,Loyal Customers
14625,196,11,4497.88,2,5,5,255,12,At Risk
14626,24,11,5410.92,4,5,5,455,14,Champions
